Code,Title,Description
486110,Pipeline Transportation of Crude Oil,This industry comprises establishments primarily engaged in the pipeline transportation of crude oil.
486210,Pipeline Transportation of Natural Gas,This industry comprises establishments primarily engaged in the pipeline transportation of natural gas from processing plants to local distribution systems. This industry includes the storage of natural gas because the storage is usually done by the pipeline establishment and because a pipeline is inherently a network in which all the nodes are interdependent.
486910,Pipeline Transportation of Refined Petroleum Products,This industry comprises establishments primarily engaged in the pipeline transportation of refined petroleum products.
486990,All Other Pipeline Transportation,"This industry comprises establishments primarily engaged in the pipeline transportation of products (except crude oil, natural gas, and refined petroleum products)."
487110,"Scenic and Sightseeing Transportation, Land","This industry comprises establishments primarily engaged in providing scenic and sightseeing transportation on land, such as sightseeing buses and trolleys, steam train excursions, and horse-drawn sightseeing rides.  The services provided are usually local and involve same-day return to place of origin."
487210,"Scenic and Sightseeing Transportation, Water","This industry comprises establishments primarily engaged in providing scenic and sightseeing transportation on water.  The services provided are usually local and involve same-day return to place of origin.

Illustrative Examples:

Airboat (i.e., swamp buggy) operation
Excursion boat operation
Charter fishing boat services
Harbor sightseeing tours
Dinner cruises"
487990,"Scenic and Sightseeing Transportation, Other","This industry comprises establishments primarily engaged in providing scenic and sightseeing transportation (except on land and water). The services provided are usually local and involve same-day return to place of departure.

Illustrative Examples:

Aerial cable cars, scenic and sightseeing operation
Helicopter rides, scenic and sightseeing operation
Aerial tramways, scenic and sightseeing operation
Hot air balloon rides, scenic and sightseeing operation
Glider excursions"
488111,Air Traffic Control,This U.S. industry comprises establishments primarily engaged in providing air traffic control services to regulate the flow of air traffic.
488119,Other Airport Operations,"This U.S. industry comprises establishments primarily engaged in (1) operating international, national, or civil airports, or public flying fields or (2) supporting airport operations, such as rental of hangar space, and providing baggage handling and/or cargo handling services."
488190,Other Support Activities for Air Transportation,"This industry comprises establishments primarily engaged in providing specialized services for air transportation (except air traffic control and other airport operations).

Illustrative Examples:

Aircraft maintenance and repair services (except factory conversions, overhauls, rebuilding)
Aircraft passenger screening security services
Aircraft testing services"
488210,Support Activities for Rail Transportation,"This industry comprises establishments primarily engaged in providing specialized services for railroad transportation including servicing, routine repairing (except factory conversion, overhaul, or rebuilding of rolling stock), and maintaining rail cars; loading and unloading rail cars; and operating independent terminals."
488310,Port and Harbor Operations,"This industry comprises establishments primarily engaged in operating ports, harbors (including docking and pier facilities), or canals."
